"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X1.1.1.244"	"duration"	"Week 6"	"durationWeek 6"	-0.520498790843716	0.178400544483639	0.00756472757001711	0.198758196065317	0.00756472757001711	0.159230492437504	"abundance"	70	70
"X2.7.1.100"	"duration"	"Week 6"	"durationWeek 6"	0.292085650211544	0.106706481246736	0.00768874976684084	0.200244719804829	0.00768874976684084	0.159230492437504	"abundance"	70	70
"X3.5.4.30"	"duration"	"Week 6"	"durationWeek 6"	-0.557731448481724	0.192456239851568	0.00782624126738291	0.20205313324226	0.00782624126738291	0.159230492437504	"abundance"	70	70
"X1.1.1.64"	"duration"	"Week 6"	"durationWeek 6"	-0.889491572701837	0.308710271770175	0.0081876163551776	0.209303288798172	0.0163081956487756	0.248883056921659	"abundance"	70	60
"X3.4.19.3"	"duration"	"Week 6"	"durationWeek 6"	-0.338099267505335	0.115381756626174	0.00824805819783972	0.209303288798172	0.00824805819783972	0.166162337480752	"abundance"	70	70
"X1.18.1.6"	"duration"	"Week 6"	"durationWeek 6"	-0.776897907865211	0.270365873990733	0.00833737879494949	0.209676690403968	0.0166052457047285	0.251502809031472	"abundance"	70	63
"X6.3.4.6"	"duration"	"Week 6"	"durationWeek 6"	-0.630879959117368	0.219903624917955	0.00840401689392799	0.209676690403968	0.0167374062879025	0.251667522082593	"abundance"	70	69
"X3.6.3.28"	"duration"	"Week 6"	"durationWeek 6"	-0.624173017013644	0.219206731758895	0.0086797826125631	0.214752288139165	0.0086797826125631	0.173178355010273	"abundance"	70	70
"X2.4.1.211"	"duration"	"Week 6"	"durationWeek 6"	-0.256970965805488	0.0873414246556653	0.00904855554131261	0.222026127290555	0.00904855554131261	0.178816692840225	"abundance"	70	70
"X2.3.3.16"	"duration"	"Week 6"	"durationWeek 6"	-0.989367938643428	0.352070199598665	0.00941256373059462	0.227202452976711	0.0187365311052067	0.275692630242242	"abundance"	70	66
"X4.2.3.134"	"duration"	"Week 6"	"durationWeek 6"	-7.18865357889319	2.76668750812911	0.00936896186634389	0.227202452976711	0.0186501462862348	0.275692630242242	"prevalence"	70	9
"X3.6.1.8"	"duration"	"Week 6"	"durationWeek 6"	-0.456682264707739	0.161436061574621	0.00963078688869238	0.230595211875223	0.00963078688869238	0.188527196170157	"abundance"	70	70
