feature	Adlercreutzia	Agathobaculum	Akkermansia	Alistipes	Anaerobutyricum	Anaerostipes	Anaerotignum	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Candidatus_Cibionibacter	Candidatus_Woodwardibium	Citrobacter	Clostridiaceae_unclassified	Clostridium	Collinsella	Coprococcus	Desulfovibrio	Dialister	Dorea	Dysosmobacter	Eggerthella	Ellagibacter	Enterocloster	Enterococcus	Erysipelatoclostridium	Eubacteriaceae_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_unclassified	Eubacterium	Evtepia	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalitalea	Firmicutes_unclassified	Flavonifractor	Fusicatenibacter	Gemmiger	GGB1266	GGB14025	GGB1550	GGB27106	GGB2982	GGB3005	GGB3033	GGB3109	GGB3175	GGB3256	GGB3277	GGB3278	GGB3304	GGB33469	GGB33512	GGB3363	GGB34797	GGB3570	GGB3612	GGB3619	GGB3653	GGB3730	GGB3746	GGB4456	GGB4567	GGB4569	GGB4571	GGB4684	GGB4699	GGB47687	GGB51647	GGB6612	GGB79734	GGB79890	GGB79973	GGB80011	GGB80140	GGB9342	GGB9345	GGB9453	GGB9524	GGB9559	GGB9602	GGB9608	GGB9634	GGB9635	GGB9642	GGB9677	GGB9699	GGB9708	GGB9713	GGB9719	GGB9747	GGB9758	GGB9760	GGB9765	GGB9767	GGB9781	Gordonibacter	Holdemanella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae_unclassified	Lacrimispora	Lactococcus	Lawsonibacter	Mediterraneibacter	Methanobrevibacter	Mogibacterium	Monoglobus	Odoribacter	Oscillibacter	Oscillospiraceae_unclassified	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Phocaeicola	Prevotella	Pseudoruminococcus	Romboutsia	Roseburia	Ruminococcus	Ruthenibacterium	Sanguibacter	Senegalimassilia	Slackia	Staphylococcus	Streptococcus	Sutterella	Turicibacter	Vescimonas	Waltera	Other
LT2311	-6.3207163069424	NA	-10.2940375849903	-7.71673299236134	-4.76828798617079	-7.54945751974329	NA	-3.19825219638876	NA	-5.09934069612868	NA	-2.17920905214211	NA	NA	-6.90760591706196	NA	NA	-6.75352580765078	-5.05298072072426	-9.03705349224247	-8.88854085292105	-10.4137019412004	-4.83954607213147	-4.61268997026416	-10.3383637824523	-8.44508503471058	NA	-13.3391110992475	-14.7737159673739	-12.0773230822955	-9.34735723520758	NA	-7.86054159804194	-16.358678468095	NA	-8.88430787025555	-4.06969126104766	-7.8426805420574	NA	-9.90269513983423	-9.01643568756495	-5.11878916488794	-5.83124253134458	NA	-13.2833903407908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.91740814731453	NA	NA	-14.7260192253426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.1660333901526	NA	NA	NA	NA	NA	NA	NA	NA	-14.2311284183745	-13.5600092739036	NA	-11.073587141388	NA	NA	NA	NA	NA	NA	-13.0452618730632	NA	-16.6535833892158	-13.3739129817902	-11.2942187256825	-10.7471886503027	-4.98821999727118	-5.63631577250374	-7.3989443487647	-9.54872799204036	-6.17895751343209	NA	-16.276216307903	NA	-9.41016399518538	-11.5788625696357	-10.2034775628506	NA	NA	NA	NA	-4.00945067840794	NA	NA	-13.7240656772568	-4.70000192649637	-6.69731951473065	-11.7338599785597	-7.92829619922976	NA	NA	NA	-9.4634532501375	NA	-8.68732324241011	NA	-14.0587393769807	-2.93689317891733
MK1305	-6.04539439887847	-14.0127040336235	-6.20852500075779	-4.01170302691499	-6.46417824320366	-5.69753575390693	-9.99389920329699	-3.27053381148908	-6.84639360601011	-4.29578964402426	-12.3815901281262	-3.10263496473193	NA	-9.14187061874816	-6.75865540307666	NA	NA	-9.33920367545396	-8.97795280969869	-5.56293804366674	-7.0539955474126	NA	NA	-5.19528162244182	-7.29369714186361	-11.12292480298	NA	-12.1443176624301	NA	NA	-12.3808204855148	-9.23842883255512	-8.90469806563466	-6.87932189277848	NA	-7.83021528355205	-3.8193415940138	-9.00393743706071	-10.6376358722023	-11.8888135099209	-8.50142838268433	-5.43625560492778	-5.32733259106306	NA	-9.8757425707632	-9.50876662353566	NA	-10.5685276406415	-9.02798664554941	NA	-9.4036016297641	-15.4461404437278	NA	NA	NA	NA	NA	NA	NA	NA	-12.483657522156	NA	NA	-12.474596889777	NA	NA	-11.866016499943	NA	NA	NA	NA	NA	NA	NA	NA	-13.1050187836071	-13.1914492280649	-7.87726820985023	NA	NA	NA	NA	-11.4449333358279	NA	-13.0282879288419	NA	NA	NA	NA	NA	NA	-7.89302546126422	NA	NA	-10.9203400154748	NA	NA	-9.65625752020814	NA	NA	NA	-11.1329334693425	NA	-11.9773709605112	NA	-10.6796115351289	-7.73088318616815	-4.17624151650016	-9.30658909132902	NA	-9.42595417561291	-5.09638531967751	NA	-11.6168707452418	NA	-8.83663187886784	-7.41606453556409	-7.74942125126484	-5.60679603796738	NA	-14.7457007255867	-7.51912973894972	-3.64338428885437	-10.2529671317986	NA	-14.1319618484454	-9.58272848478617	-11.7382883353767	-7.20822629729651	-7.69516434539771	-7.20252015088057	NA	NA	-9.23581698878904	-7.35548451593788	NA	-7.04010631187873	-11.0231746501243	-3.16228082019561
MK1353	-8.2102150200235	-9.42575903517622	-10.801514906753	-5.12245061313351	-6.88114371652552	-5.3376309729534	-15.52557822942	-4.51188686652833	-12.534965807914	-4.41876223926257	-10.3253504678141	-5.58580499085335	-9.73730620610381	NA	-7.28051889791689	-9.23782229747009	NA	-8.01924257640872	-5.91276187993184	-5.15089754867566	-7.65847436536954	-12.8335385061353	-3.90843568129463	-7.13463870026517	-8.84842371827908	NA	NA	NA	-16.2311308709547	-15.6836430756522	-12.6159681324579	-10.665721167655	-10.8209567835949	-7.92633202648926	-8.71282574095798	-9.04054639894632	-4.09284183850318	-7.49353250248917	NA	-7.22526884287202	-14.0198790072235	-6.77401838117068	-8.07013468619329	-7.13467924647713	-14.5154064243627	NA	NA	-9.63327885847569	-12.7017904223625	-11.1786882228227	NA	-9.57215044880937	-8.19787730920147	NA	NA	NA	-8.0383069844709	-11.1928027522956	NA	-7.50942696055365	NA	NA	-13.3541417610601	-10.5550110454255	NA	NA	-14.3769817374182	-9.09362734720479	NA	NA	NA	NA	NA	NA	NA	-12.2563192030456	-9.21560859884067	-12.6150627699927	NA	NA	-12.8687149338898	-6.83112177950213	-10.1713496426293	-10.6720626945288	NA	-7.46136930187873	-9.32711002163349	-9.25446761557315	-6.20341622593906	NA	-7.28141637542072	NA	-10.5554451998196	-7.84020132230021	-12.5748985448837	-7.6443199458412	-8.43671500460462	-12.5179426600716	-10.8877230486569	NA	-9.42973340419352	-11.059973323482	-8.11778939787878	-10.2776507159764	-10.3364996349004	NA	-8.18770391679391	-7.09317421161757	-7.63033163288064	-11.1107534072317	-9.2119250836871	-7.84374314214229	-5.51499734570849	-11.3106176868241	NA	-9.01121773368074	-12.3846761292082	-7.57396360476923	-7.30169035846092	NA	-15.1874094935254	NA	-6.34964036882513	-2.10230000563399	NA	-8.00312623805821	-6.032629161743	-3.32029214328425	-11.0630566652004	NA	-9.39503194929986	NA	NA	-5.77988805188751	-11.1248598711306	-11.1736805987708	-14.478711624382	-11.4811841100615	-4.1696869767303
MK2305	-7.56970629704629	-7.70428283587254	-4.02321979605871	-2.87750307301802	-6.03016352496497	-7.57187318577021	-9.20517936870536	-3.43456743732481	-9.88117498799658	-5.77638594723016	-9.77194875266055	-2.46409682452527	NA	-12.1827041334408	-7.92412003158502	NA	NA	-6.4236122016908	-7.74273177494594	-4.57933126630392	-8.06769132775538	NA	NA	-5.39190011125598	-8.50362651546699	-12.170016615532	NA	-10.9574401047851	NA	NA	-15.6024442516849	-10.392602960525	-8.36365929294313	-8.29109694338639	NA	-5.52794328853965	-3.97285202298028	-9.52515022815286	-12.0168837426481	-12.7858903927808	-9.67724781302058	-6.12612624806975	-5.40258271414774	NA	-17.0835709414215	-5.82679712126169	NA	-9.97882660078998	-12.718220566243	NA	-12.1867340104769	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0144941850983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.9377802848416	NA	-8.83294353917042	NA	NA	NA	NA	-15.6610389055958	NA	-11.2228288066169	NA	NA	NA	NA	NA	NA	-11.7114314005804	NA	NA	NA	NA	NA	-9.90407647852279	NA	NA	NA	-10.1786854817034	NA	NA	NA	NA	-10.964629868698	-3.38072789154712	-9.58494331299512	NA	-11.0845105018851	-5.99037348459992	NA	-11.6869661602397	NA	-9.45765920193019	-7.03965127107085	-10.8792715167401	-5.54208438850353	NA	-11.1528336038586	-6.79751059170524	-4.86057064854566	NA	NA	NA	-7.41493213824573	-12.7930400465542	-10.217494089944	-8.02727192687118	-8.14856963905606	NA	NA	-10.9225790647492	-10.2226564107225	NA	-7.94302516573623	-13.3662753273955	-5.99048355097731
MK2353	-7.18620965892126	-9.62129691056538	-11.721628177573	-5.58007054703342	-6.05052183183519	-8.09212883991973	NA	-4.10197989534599	-9.36799122295826	-9.96506340595741	-10.3122659024475	-4.00244917657288	-11.9406139974662	NA	-8.64443367177645	-12.1921257600907	NA	-8.92931640613177	-6.22161271128993	-4.01442291655034	-6.38378263292607	-11.3473579565551	-4.47269449557693	-5.06323339131833	-8.30567740673049	-18.5530572346094	NA	-15.8611795299718	-17.1660341115002	-10.9972882642231	-10.094887264536	-9.36038506303921	-9.9477201838407	-7.73201919639273	-7.21372110351684	-8.2596298002104	-4.11771252823612	-6.87740548728931	NA	-5.99009019520516	-11.2450683306799	-4.84803135851699	-8.04457677607651	-6.90876760783553	NA	NA	NA	-8.61930984429958	-12.3808220724799	-11.1248581398979	NA	-9.50897842397059	-15.7777635217841	NA	NA	-9.28456021942151	-9.69974767920575	-15.4269484654596	NA	-5.81693179537736	NA	-20.4461420306929	NA	-9.37200056794041	NA	-11.7221154922342	-8.34463526963206	-8.78786678100522	NA	NA	NA	NA	NA	NA	NA	-11.2680107536459	-7.74567134844728	-11.149881296356	NA	NA	-10.890457322494	-10.0394814613397	-9.77599163538081	-9.66759550305974	-12.9136469498659	-9.20935901647733	-9.27380382259779	-8.54392844507017	-6.51626281547157	NA	-9.5467851077698	-15.8697926602765	-9.30832748862755	-8.26925652752039	-11.7506651486838	-9.54322861724131	-5.71238520854742	-8.52786442161426	-7.65265483836321	NA	-10.3413560964548	-10.2830315119705	-6.76760476645088	-9.04732200770309	-12.0742098481045	-14.1955052299913	-9.0827112247498	-7.55805114221313	-6.56287143196579	-5.71476996038397	-8.81776158971604	-5.65577898719816	-5.0075311574135	-9.57886329098325	NA	-9.48852172385189	-9.25887833896951	-5.82933886705254	-8.6454154309439	NA	-15.0686216098422	NA	-5.52298037877094	-5.55743954567979	NA	-8.07036561018463	-4.90172519616841	-3.84933039947124	-10.2351228819295	NA	-9.7280984940809	NA	NA	-3.87375900599124	-13.0873338701044	-8.47948208983902	-12.6807967262632	-8.35074500790036	-3.98691626987303
ML1319	-8.96211038345031	-10.6440873279887	-7.48544188898208	-5.2603650638548	-5.73179684047328	-4.54718643674803	-10.2772908626019	-4.16948273902659	-7.40426291318509	-7.00850140785687	-8.56513735267824	-4.37877970084389	-8.9708428630241	-8.16532984248893	-7.06612554682362	NA	NA	-6.28647338446611	-5.57732636427966	-4.8136579542815	-6.18372204494653	-13.5238762091975	NA	-7.11897035972424	-7.2014596518699	-13.1062920278083	NA	-12.7397693567981	-17.346606357142	NA	-10.981742147104	-11.1184290069727	-8.56475489957773	-8.53079613374056	-8.53132981296866	-9.70323114588177	-3.1340884401031	-9.29087202029306	NA	-10.7333694024257	-12.177349424728	-5.04317281825957	-6.67247295168389	NA	NA	-2.9793076486756	NA	NA	-14.5988609242225	NA	NA	-11.7466935149549	NA	-7.49879209498366	NA	-12.3376175739147	-11.9996494677631	-13.7797912031311	-7.29664439272806	-11.5775399198088	NA	NA	NA	-8.79528260912723	NA	NA	-8.23673218330721	NA	NA	NA	-8.67659931932743	NA	-11.6006519797485	NA	-6.40834997470318	-8.22110678388399	-9.36618112559816	-16.2200739512131	-11.4025288017681	-8.09547904232065	-9.4497694261974	-7.5575890231137	NA	-11.6019967320978	-13.4607066584495	-14.0319098314857	NA	-11.341730482091	-10.3496151070143	NA	-11.4029194055449	-13.0649081070432	-10.6758321009857	-7.6454154309439	-17.2311291397221	-11.6596390138923	-5.91835088308726	-9.12832567387532	-13.5120299663494	-9.33351635770155	-14.9542889343632	NA	NA	NA	-10.9295977703532	NA	-7.16183430365856	-6.03139073893271	-6.96427053813751	NA	-11.821477105938	-6.25201178735245	-7.26297190965078	NA	NA	-9.11530516228582	-6.34322899693968	-4.99316083939591	-7.23086906189648	NA	-12.6798497652572	-5.86410088391385	-4.3397748043805	NA	NA	-11.0504548971881	-7.86255552301998	-6.20904946764136	-12.4811823788289	NA	NA	NA	-7.94025960530518	-12.8147051001723	-6.3541400298274	-19.4461420306929	-8.75184633530425	-12.7338606999073	-3.38378263292607
ML1375	-8.30947025846439	-8.09848010955447	-11.2245538995414	-5.12876878756172	-5.92568018530591	-6.04825633159713	-9.29449019083281	-4.87958575629885	-9.69663069609721	-4.98013286010265	-11.3978487768366	-4.10741955862498	-11.0729651355194	NA	-5.84039695794857	NA	NA	-6.94764793854895	-4.87973440696285	-4.55963129111721	-6.14726018124809	NA	-4.34610645452763	-5.50457590035231	-10.8888140869993	-12.8806308827512	NA	NA	NA	NA	-9.38795597207814	-9.17617949698281	-7.70810909596361	-7.14207495767895	-8.31244833652326	-8.03982211091669	-3.56515854184351	-6.91828007325665	NA	-8.2849191409384	-12.1653702506756	-5.27195653228594	-7.51635424921119	-7.29297355395203	NA	-5.56605191019641	NA	-9.48541502596717	-13.2464686759699	NA	NA	NA	-6.30276919607951	NA	NA	NA	-12.6610389055958	NA	-6.37779457970333	-7.20035490136933	-11.3253477266948	NA	-18.2091018235054	-11.7274858358021	NA	NA	-10.2379066624664	NA	NA	NA	NA	NA	NA	-8.22831311422833	NA	-12.720166210558	-10.2996632607186	NA	-8.90899196893691	-12.8536839835382	NA	NA	NA	-15.0686205999556	NA	NA	-10.5381773905325	-14.9270664557415	NA	NA	NA	-13.9069822096982	-8.80958113139174	-11.8520830641497	-11.9020045335438	NA	-11.1381271050436	-8.09055395212548	NA	-8.51318812861152	NA	-9.86574784215254	NA	-11.7904825294141	-14.6836403345329	NA	-9.61653153153371	-3.16541943618221	-6.45630306506987	-16.3955149477363	-12.7546467363321	-6.07281945926814	NA	-11.1358528414747	NA	-10.3972649655218	-7.67671637925348	-8.28397451245789	-6.64505340252241	NA	-11.2949432274328	NA	-7.29512448191398	NA	NA	-8.96434158914048	-4.78493951195182	-3.4004103028204	-11.3560286011419	NA	-9.32516263527869	NA	NA	-6.83203921885214	-10.7759906254941	-17.1874067524061	-11.6535831006767	-13.6969898881919	-3.68729135920744
ML2319	-8.56694142420654	-9.09646558983318	-7.58195559749965	-4.62012534109319	-6.09888619479846	-5.9855395798087	-9.55892112668555	-3.923980597005	-6.93005481574147	-6.16268126745794	-9.39018150770164	-3.87294893382334	-9.08263271379961	-8.48603635029586	-8.51968689232788	NA	NA	-6.1169360385231	-6.08163574964558	-4.62502620407952	-5.9286305221055	-11.341730193552	NA	-7.01731425741697	-7.69024079742921	-11.6955543774241	NA	-11.9366494806091	-8.46579812024021	NA	-9.45290005325368	-9.45431624538622	-7.42075496102517	-7.40028459149589	-7.94299038464054	-7.62374162750897	-3.96186278359774	-8.98780837146296	NA	-11.190101582923	-14.5221776331865	-5.34655910663817	-5.23905658798168	NA	NA	-4.55374461719768	-17.7940650455742	NA	-10.341730193552	NA	NA	-9.79996879652975	NA	-6.4638101994708	NA	-10.520693269818	-11.0845112232328	-13.5002799150326	-6.41233776289214	-7.84340974258214	NA	NA	NA	-10.4441304563955	NA	NA	-9.33817744653244	NA	NA	NA	-6.84059608334539	NA	-9.57072148514451	NA	-10.9966982781321	-8.36223508327268	-7.01793114127507	-11.8043480188361	-11.5061428347335	-10.7775099733409	-8.27447346443578	-5.95927979149227	NA	-11.2931326553337	-10.3741048677264	-12.8708726376366	NA	-8.59233095123139	-9.28366049504237	NA	-11.2559643166852	-12.4103607531002	-10.3084186691037	-7.77558032711471	-12.9797010649973	-10.9072599728213	-5.37601480643107	-7.86665743262521	-13.4919454317671	-9.67147232393097	-11.5674339143161	-10.345854860546	NA	-8.38448124865944	-10.2584361971788	NA	-6.94077321380573	-5.72828175063759	-6.66352373241738	-13.6406281669205	-12.2855499583988	-5.91542190064432	-5.89941950117769	NA	NA	-8.89278672486214	-6.5551311183723	-5.77206772737709	-6.31931053671722	NA	-13.6836410558806	-5.08178720471575	-4.30769279341836	NA	NA	-6.58743913582525	-9.81795661628477	-5.31982329625705	-11.7782698864693	NA	NA	NA	-9.12767963137674	-10.70395262591	-7.84536598450564	-11.2118375125743	-8.58860499492545	-14.7696808869473	-3.26003026682218
ML2375	-9.0077207208369	-8.49610622203632	-12.7666612098399	-6.09940004594182	-6.04134186566003	-6.76617431959717	-10.171846363703	-3.66660148160605	-10.4323201751331	-4.97372244237398	-10.0100246930066	-4.23155656523774	-9.73742689765246	NA	-6.94800443929228	NA	-15.3168582924004	-6.05730716389097	-4.90704309657991	-4.12844858683523	-7.38409517162486	NA	-4.62856158936746	-5.98655417316912	-9.0146437050873	-13.222829095156	NA	-13.7476846774834	NA	NA	-11.2996635492577	-11.4135051608631	-8.05087495950626	-7.19836210688015	-8.557941673642	-9.62084176129348	-4.09351652316605	-7.30089147166151	NA	-6.9920623810487	-11.5770983443582	-6.42008724884771	-6.70657163531937	-4.69805705540281	NA	-4.46901474168304	NA	-11.9480044392923	NA	NA	NA	NA	-7.13123442757535	NA	NA	NA	-12.5086623939034	NA	-7.62687457904459	-8.55897510337485	-15.1713471900491	NA	-9.20637231928893	-11.6033420177279	NA	NA	-12.6902999591862	NA	NA	NA	NA	NA	NA	-15.5881603142178	NA	-11.5793039632573	-13.2478716822091	NA	-8.95200003642041	NA	NA	NA	NA	NA	NA	NA	-10.7109479690677	-14.6610391941349	NA	NA	NA	-15.5600092739036	-11.8488868335652	-16.358678468095	-14.9360836176381	NA	-14.8611788086242	-9.12784060996248	NA	-11.0097271994411	NA	-10.8929234499223	NA	-12.3279417915294	-15.6610391941349	NA	-11.1008944873838	-3.55520699876006	-7.31320557806286	-14.683640623072	-15.2877119467409	-5.93959463320496	NA	-11.7037115634551	NA	-10.0724993118232	-8.11806749661099	-8.05267423709872	-5.49416065669935	NA	-9.72248036493537	NA	-4.93364773540032	NA	NA	-11.826183387268	-6.00693189885849	-2.74045300166563	-12.4221889876009	NA	-9.74706467015039	NA	NA	-9.54118418962268	-7.33785022661789	-15.6461659176533	-12.8838988851243	-14.5154039717825	-4.4396336404184
MM1317	-8.64373976890095	-9.30357777512159	-6.72424813297949	-3.60950914886216	-6.34183449713257	-5.54406176784691	-14.3986272710644	-5.18765356505758	-7.28062802241871	-2.60626473982664	-10.7199225729349	-4.8662818656384	-9.06413436385886	-9.35489426692072	-5.76207311392014	-9.5972942741301	NA	-7.24174425900794	-6.76776066715793	-5.45005190251796	-4.48889290977628	NA	-6.01746277091214	-6.77742982885059	-9.96405307863632	-10.8499509761226	-8.07005411313024	-7.16644724961759	-10.3065893798683	NA	-12.9169890945144	-10.2996629721794	-7.18060940035255	-8.67029533171545	NA	-9.56197021315861	-4.16180976446735	-7.89264857014499	NA	-8.15119183711201	-15.4787085947235	-6.39896812076431	-7.71782538912415	NA	-11.093309077724	NA	NA	-9.39512605446991	-16.2992993439378	-14.5810703123532	-12.0760761163354	-11.4623327657696	NA	NA	NA	NA	-9.65672353227362	-9.40497051378288	-6.96038328703261	NA	-11.0029011471323	NA	NA	-8.86164793529118	NA	NA	-9.74607263522643	-8.17301119725709	-6.11948052548565	NA	NA	NA	-8.63270308076848	NA	-10.9406126990403	-9.1872382489724	-11.8888137984601	-7.234947712453	NA	-11.2538479177963	-7.7503531723402	-7.42473933328002	-13.7696798770604	-10.2494507944872	NA	-13.6006506813227	-10.148078164548	-12.7716962226589	-6.17331310886856	NA	NA	-12.0403914346827	-11.7591400507918	-8.56819933447696	-11.4337157224862	NA	-4.89215581349751	-8.87886366803788	-12.7818204399326	NA	-11.6652495022798	-13.2891547865322	NA	-11.9640530786363	-12.9394789504233	-16.1554635713641	-8.10648952711749	-6.76086005808922	-8.82978881207836	NA	-12.5652453451915	-8.42011138031716	-7.34904918981893	NA	-12.079194109857	-8.42689751566344	-6.83509946292365	-8.43591236564704	-7.32863676852205	NA	-9.61755085553593	NA	-4.56924356617251	NA	NA	-8.4023810541864	-5.24365063881258	-3.64537622132671	-11.4623327657696	-8.77833222074788	NA	NA	-8.2323855454893	-7.89491312866876	NA	-9.11802683743339	-11.9884667118665	-12.930440893983	-3.67683417019062
MM1328	-6.86198454150442	-7.47521415421589	-11.1587591591634	-4.9236434025936	-5.5898621245314	-4.92303052368489	-9.95357320071121	-5.45203458465948	NA	-5.43052757375825	NA	-3.00642678440775	-9.58427940209478	NA	-7.00679317254952	NA	NA	-5.33756478141653	-6.65637523542197	-6.44867240018882	-6.60483012686199	NA	-5.57008393288783	-5.77598344151191	-12.0704816633288	-12.8261838200766	NA	-20.9315685693242	NA	-11.6638455176968	-8.92868324865432	-9.46804419605299	-6.71764417919256	-7.00499458969216	NA	-6.21256486073235	-2.8785622662856	-7.07640809325898	NA	-6.21852579873971	-12.6751239728507	-4.69111634015424	-5.38202453102259	NA	-10.9826173688828	NA	NA	NA	NA	NA	NA	NA	NA	-6.06889247181718	NA	NA	NA	-8.41080258229523	NA	NA	-9.15423105162855	NA	NA	-10.2706812990216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.14589133616175	NA	NA	NA	NA	NA	NA	-12.9961088215189	NA	-9.03153200256803	NA	NA	NA	NA	NA	NA	-12.8970446939898	-11.236688376525	NA	-11.7971422491032	NA	-7.39030251987602	-9.90850731958884	-11.8282807609122	NA	-11.9779541081248	-12.3823614799685	NA	NA	-14.3678002908721	-16.5530569460704	-7.24430225139037	-4.81569989841834	-6.60453527665432	-13.4770636317668	-10.5799667398104	-5.77203619219764	NA	NA	NA	-10.6440870394497	-7.26492291728554	-8.53785635704685	NA	NA	-14.0835716627692	NA	-4.67679089914133	NA	NA	-7.46584912860343	-4.31851007442195	-4.03240521467631	-11.435713542437	-7.96737212267817	-6.49703155542063	NA	NA	-7.58771663588205	-11.8860819129647	-17.6096404744368	-9.22853018033776	-14.2394761938966	-3.84908684146107
MM2317	-7.28134832389158	-8.60834618345191	-10.0198782858768	-3.61045739375771	-6.92919433642393	-7.86218723520308	NA	-4.49379179178387	-7.25958659565726	-5.56850969813083	-11.9843712834871	-5.1471395002645	-7.66715659089046	-9.1899343520515	-11.4676368568769	-11.9675178567083	NA	-5.19264373829883	-5.7512177766973	-5.22708799157572	-4.37704096973746	NA	-5.35260757523545	-5.88632213317088	-7.99765795751835	-12.9014545368411	-7.64911847897115	-9.30531326980588	-10.0284411909368	NA	-13.4365143393811	-10.1614015476457	-6.21831224734656	-6.40893929942691	NA	-9.13951167886638	-3.55677149416221	-7.68017622288512	NA	-6.53835372413966	-13.3662773471681	-7.01961619212715	-9.95443307585713	NA	-10.2221413663808	NA	NA	-9.38342227341384	-15.9773735573623	-11.9136479597519	-8.58549942696396	NA	NA	NA	NA	NA	-10.4095769113475	-16.9497172144594	-9.59439399916283	NA	-11.3080541262586	NA	NA	-8.45057776405122	NA	NA	-7.82756089209345	-9.24113531135407	-5.21025702557381	NA	NA	NA	-9.1903557122113	NA	-7.94260121383878	-9.23634157625338	-10.798684614124	-6.60031699730891	NA	-10.7336160401391	-8.53320025635259	-10.1441569938433	-10.5952864798847	-10.3769810160715	NA	-11.4365143393811	NA	-10.7353366068795	-7.24316655361931	NA	NA	-11.5872739598333	-12.3632336856154	-8.91901516092459	-10.122123266796	NA	-7.24660214260525	-8.64738196571276	-14.0911066338796	NA	-14.1037508431318	-13.6517271742288	NA	-11.5819568959246	-12.2408734237714	-15.0587411082142	-6.25149609824202	-6.04221801515448	-7.89714916365523	-16.4853136378596	-11.7353366068795	-7.87530472762889	-10.2166375159634	NA	-10.3840969028584	-7.70732696036914	-6.62567912387948	-8.27644168851475	-7.4271977578321	NA	-7.99232124770885	NA	-3.6138304657351	NA	NA	-10.7311616417232	-3.9124852311959	-4.32932626571638	-10.7221165021202	-9.25526014074844	NA	NA	-9.39892173133126	-7.62753233357785	NA	-9.48417664009698	-10.9782464191662	NA	-3.14498116284536
MM2328	-6.92754069423236	-7.74570144693471	-11.4635549587425	-4.97552768005102	-6.16799250710507	-6.01719220400066	-9.48334841959192	-5.84734091774851	NA	-4.84339259851247	NA	-2.83420451179548	-9.50614225765534	NA	-6.28533556786433	NA	NA	-5.24359094668805	-4.31960376584461	-5.90612559271367	-5.72685166883054	NA	-5.49310748826648	-5.07394654970813	-12.4952728724067	-13.2506810715264	NA	NA	NA	-10.6385562398227	-7.7569543450101	-8.83947157725525	-6.53857982928091	-7.25543460149698	NA	-7.49373791040352	-3.33826441428524	-6.94375330269432	NA	-5.87992569602332	-13.8462283228887	-4.52687544626954	-5.47275128945561	NA	-9.81314596793284	NA	NA	NA	NA	NA	NA	NA	NA	-4.78918167919342	NA	NA	NA	-9.73533473137645	NA	NA	-8.53903589867738	NA	NA	-10.9119772638882	NA	NA	-10.4021374380999	NA	NA	NA	NA	NA	NA	NA	NA	-6.69438791363646	NA	NA	NA	NA	NA	NA	-12.3854452333882	NA	-8.46829907626475	NA	NA	NA	NA	NA	NA	-12.1371521258959	-9.25764062510932	NA	-13.1887533223831	NA	-5.85471065115097	-8.47044670520453	-11.6305291423429	NA	-13.0198764103737	-13.4623331985784	NA	-12.0911047583765	-16.6535832449463	NA	-6.54072729647937	-5.74189011893598	-5.31039180466574	-17.0055685736898	-10.1657017823455	-5.63554801400447	NA	-13.2848292939382	NA	-10.5946151920855	-6.63808197400695	-9.71980134659263	NA	NA	NA	NA	-5.55011967371236	NA	NA	-11.3124484807928	-6.13970305981918	-4.45889936214959	-10.9468647254209	-7.56557370050212	-6.95441330812646	NA	NA	-8.17609618334932	-15.4333171247182	-13.2283565248549	-8.43371615529492	-17.2534960871334	-3.92164973396641
