"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"K09015"	"diet"	"oat"	"dietoat"	-11.3157532556675	2.13705618925959	1.19003997138363e-07	6.04706357551915e-05	2.38007980114775e-07	7.46902252015993e-05	"prevalence"	138	133
"K06956"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-14.5796797022628	2.77915006938107	1.55358508798786e-07	7.7149623119397e-05	3.10716993461305e-07	9.52912524947013e-05	"prevalence"	138	133
"K01034"	"diet"	"oat"	"dietoat"	-11.5312705354225	2.23363858044434	2.43608461376056e-07	0.000118285441801485	4.87216863407029e-07	0.000142924007713358	"prevalence"	138	133
"K06182"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	11.2581737413242	2.19993766602896	3.09617481563648e-07	0.000147068303742733	6.19234867264311e-07	0.000177786282954566	"prevalence"	138	129
"K06182"	"diet"	"oat"	"dietoat"	-11.9589813806915	2.35912082302695	3.99379103979084e-07	0.000185668796211553	7.987580484545e-07	0.000224550856371771	"prevalence"	138	129
"K08314"	"diet"	"oat"	"dietoat"	-10.2716644057119	2.0357283741334	4.51875843785854e-07	0.000201499738504508	9.0375148337993e-07	0.000248882092178138	"prevalence"	138	9
"K08314"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	12.3673383098907	2.45057456073985	4.49483601888968e-07	0.000201499738504508	4.49483601888968e-07	0.000134785149419772	"prevalence"	138	9
"K02046"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-3.07666488604828	0.616581688893728	6.04187156378381e-07	0.000264029787337353	1.20837394771464e-06	0.000326115961009228	"prevalence"	138	134
"K07009"	"duration"	"Week 6"	"durationWeek 6"	3.80331086133149	0.773040606871883	8.65722008063216e-07	0.000370902468160417	1.73144326665184e-06	0.000458119518435292	"prevalence"	138	136
"K09767"	"diet"	"oat"	"dietoat"	-7.06132769708728	1.48258279088821	1.90872463382424e-06	0.00080203140863576	3.81744562441874e-06	0.000957448058763204	"prevalence"	138	130
"K07149"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-12.3655341171726	2.63568100396069	2.71090234958498e-06	0.00111760785544211	5.42179735017841e-06	0.00133021333533286	"prevalence"	138	133
"UNMAPPED"	"diet"	"oat"	"dietoat"	-0.08966058459389	0.0616219326696155	3.12686513996576e-06	0.00124937545003937	3.12686513996576e-06	0.000811421503821115	"abundance"	138	138
"K08223"	"diet"	"oat"	"dietoat"	-3.06469718165916	0.657501834555698	3.14488099552245e-06	0.00124937545003937	6.28975210076842e-06	0.00151560562228159	"prevalence"	138	131
"K02986"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.137116448798859	0.0518022559395807	3.8314951217736e-06	0.00146873979667988	3.8314951217736e-06	0.000957448058763204	"abundance"	138	138
"K09767"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-7.08176947801379	1.53250576087425	3.81822274763343e-06	0.00146873979667988	7.63643091644193e-06	0.00180782454011346	"prevalence"	138	130
"K02871"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.33897200891988	0.0978170880151529	9.35714067256911e-06	0.00352506075337302	9.35714067256911e-06	0.00217698717647668	"abundance"	138	138
"K00342"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	14.8790200314921	3.38728323036348	1.11997042422591e-05	0.00388434186814859	2.23992830511431e-05	0.00457963523472916	"prevalence"	138	134
"K01840"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	14.8790200314921	3.38728323036348	1.11997042422591e-05	0.00388434186814859	2.23992830511431e-05	0.00457963523472916	"prevalence"	138	134
"K02001"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	14.8790200314921	3.38728323036348	1.11997042422591e-05	0.00388434186814859	2.23992830511431e-05	0.00457963523472916	"prevalence"	138	134
"K07783"	"diet"	"oat"	"dietoat"	-10.4179951159999	2.36426296780131	1.05080895681659e-05	0.00388434186814859	2.10160687163855e-05	0.00457963523472916	"prevalence"	138	133
"K08325"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	14.8790200314921	3.38728323036348	1.11997042422591e-05	0.00388434186814859	2.23992830511431e-05	0.00457963523472916	"prevalence"	138	134
"K01356"	"duration"	"Week 6"	"durationWeek 6"	-0.49463340379637	0.105278525814854	1.21066698891118e-05	0.00413329276682957	1.21066698891118e-05	0.00276893904209618	"abundance"	138	138
"K00847"	"diet"	"oat"	"dietoat"	-0.490995520667067	0.155861868223485	1.30755611396874e-05	0.00439540016772568	1.30755611396874e-05	0.00294069370031569	"abundance"	138	138
"K02392"	"duration"	"Week 6"	"durationWeek 6"	-6.53320352001453	1.50820445397545	1.4791153253776e-05	0.00482682551437242	2.95820877293374e-05	0.00578899744520567	"prevalence"	138	127
"K07115"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	7.08102597712393	1.63472459585981	1.48007921951008e-05	0.00482682551437242	2.9601365326752e-05	0.00578899744520567	"prevalence"	138	17
"K00351"	"duration"	"Week 6"	"durationWeek 6"	3.85696129064564	0.893416463144053	1.5809809419933e-05	0.00500643964964546	3.16193688897922e-05	0.00600946146195571	"prevalence"	138	134
"K21557"	"duration"	"Week 6"	"durationWeek 6"	3.85696129064564	0.893416463144053	1.5809809419933e-05	0.00500643964964546	3.16193688897922e-05	0.00600946146195571	"prevalence"	138	134
"K15921"	"duration"	"Week 6"	"durationWeek 6"	-0.821210388379118	0.176126274216781	1.80311921205994e-05	0.00562830782621567	3.60620591173095e-05	0.00675863091290243	"abundance"	138	120
"K02387"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-8.49460189311722	1.98514484145276	1.87663879418613e-05	0.00577528981027703	3.75324237064062e-05	0.00693784281498965	"prevalence"	138	126
"K02892"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.21529282976623	0.0752502576468314	2.14567686877529e-05	0.00649189212377304	2.14567686877529e-05	0.00457963523472916	"abundance"	138	138
"K01034"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	11.3896620416918	2.68406032999196	2.20114465092475e-05	0.00649189212377304	4.40224085147176e-05	0.00781009387693205	"prevalence"	138	133
"K02401"	"duration"	"Week 6"	"durationWeek 6"	-0.886046059889337	0.208939130807884	2.228338257588e-05	0.00649189212377304	4.4566268602621e-05	0.00781009387693205	"prevalence"	138	129
"K05526"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	9.22102536964571	2.17225442972198	2.18680807622705e-05	0.00649189212377304	4.37356833115847e-05	0.00781009387693205	"prevalence"	138	15
"K09015"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	11.179434041941	2.652998018794	2.51012831145699e-05	0.00721661889543886	5.02019361547259e-05	0.00868493495476757	"prevalence"	138	133
"K17331"	"duration"	"Week 6"	"durationWeek 6"	-1.07075623612085	0.23369280527834	2.67118422265026e-05	0.00757991886557249	5.342297093049e-05	0.00901111962170041	"abundance"	138	113
"K02874"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.126343974568268	0.0561485156738133	2.81269400529563e-05	0.00787914923278326	2.81269400529563e-05	0.00566484968768047	"abundance"	138	138
"K02846"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	6.61620968400694	1.59649270533637	3.4097910373742e-05	0.00943087774261093	6.81946580799922e-05	0.0109549847158502	"prevalence"	138	19
"K03482"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	16.813018591918	4.10202243899693	4.15451226130571e-05	0.0113470116136912	4.15451226130571e-05	0.00757580925054855	"prevalence"	138	7
"K03727"	"duration"	"Week 6"	"durationWeek 6"	-0.941238007748355	0.213291742710918	4.6081763674207e-05	0.012430697978783	9.21614038194708e-05	0.0139733256532577	"abundance"	138	114
"K01810"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.183391060887457	0.0724773640704498	5.26502810944258e-05	0.0140293736818683	5.26502810944258e-05	0.00899320117833141	"abundance"	138	138
"K00170"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	9.27891057116086	2.29653849435896	5.33624483939236e-05	0.0140478252699666	0.000106722049236949	0.0154850250796063	"prevalence"	138	132
"K19265"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.643308435672196	0.180601957276072	5.59803711680636e-05	0.0143902483532022	0.000111957608534171	0.0159026944164222	"abundance"	138	137
"K01169"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	13.9445213214206	3.45894053091728	5.54354602959935e-05	0.0143902483532022	0.000110867847501729	0.0159026944164222	"prevalence"	138	17
"K00170"	"diet"	"oat"	"dietoat"	-8.91046320867811	2.21507773189539	5.75491029279175e-05	0.0146214871973837	0.000115094893956587	0.0161780260317728	"prevalence"	138	132
"K03286"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	12.4352526905398	3.09370463102518	5.83132271633482e-05	0.0146453334887259	0.000116623053894234	0.0162238297860701	"prevalence"	138	28
"K00688"	"duration"	"Week 6"	"durationWeek 6"	-0.528460141483488	0.124655289580145	6.24013323683407e-05	0.0152616034112557	6.24013323683407e-05	0.0103509510432899	"abundance"	138	138
"K00690"	"duration"	"Week 6"	"durationWeek 6"	-1.18608341316738	0.278953824744332	6.34477486515722e-05	0.0152616034112557	0.000126891471686335	0.0166536636574565	"abundance"	138	136
"K01626"	"duration"	"Week 6"	"durationWeek 6"	-0.544584911013031	0.128506583989157	6.29003991069935e-05	0.0152616034112557	6.29003991069935e-05	0.0103509510432899	"abundance"	138	138
"K01156"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	14.8802444830906	3.72081898948704	6.35609112322321e-05	0.0152616034112557	0.000127117782475027	0.0166536636574565	"prevalence"	138	134
"K08369"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-12.1681685900829	3.04897313830132	6.58210571517329e-05	0.0156325010735366	0.000131637781891901	0.0167577380080124	"prevalence"	138	135
"K11928"	"diet"	"oat"	"dietoat"	-0.581234404650787	0.194821121135487	6.78613065568897e-05	0.0159437585835273	6.78613065568897e-05	0.0109549847158502	"abundance"	138	138
"K01880"	"duration"	"Week 6"	"durationWeek 6"	-0.436864570599112	0.10392865290413	6.97049047599331e-05	0.0162026826489845	6.97049047599331e-05	0.0110658586450651	"abundance"	138	138
"K01693"	"diet"	"oat"	"dietoat"	-0.562463314747497	0.191014098925168	7.22618521873592e-05	0.0166202260030926	7.22618521873592e-05	0.0113383887606538	"abundance"	138	138
"K19405"	"diet"	"oat"	"dietoat"	-0.79963964519742	0.247860731539524	7.41506133699184e-05	0.0167029989910589	0.000148295728426374	0.018191841448959	"abundance"	138	116
"K02527"	"duration"	"Week 6"	"durationWeek 6"	-6.92856994654994	1.74804193349692	7.38224407116891e-05	0.0167029989910589	0.000147639431670625	0.018191841448959	"prevalence"	138	125
"K01874"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.178265943884861	0.0728127601970202	7.60735231416135e-05	0.0169612906188189	7.60735231416135e-05	0.0117992657617578	"abundance"	138	138
"K03106"	"diet"	"oat"	"dietoat"	-0.309874326854668	0.129373376635922	7.79454135160937e-05	0.0172031038921884	7.79454135160937e-05	0.0119522205680246	"abundance"	138	138
"K06864"	"diet"	"oat"	"dietoat"	-5.80814598778513	1.48036278243833	8.72858162307369e-05	0.019071950846416	0.000174564013647759	0.0206628666680952	"prevalence"	138	134
"K00620"	"diet"	"oat"	"dietoat"	-0.579786345353389	0.198040663397066	9.4226808468221e-05	0.0203847105448577	9.4226808468221e-05	0.0141277394830019	"abundance"	138	138
"K01974"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-10.8218004661415	2.77474361914785	9.6149690283014e-05	0.0205967718890574	9.6149690283014e-05	0.0142576255019669	"prevalence"	138	8
"K02926"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.175016422198259	0.0734639413906592	9.73948590291989e-05	0.0206609482503689	9.73948590291989e-05	0.0142852850841305	"abundance"	138	138
"K08296"	"duration"	"Week 6"	"durationWeek 6"	-1.08652656208698	0.260840974139081	0.000105239130939245	0.0221103366444471	0.000210467186603809	0.0238659177817799	"abundance"	138	119
"K02906"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.0866857270328381	0.0522678156016034	0.000119611731522393	0.024890631750136	0.000119611731522393	0.0164503462689221	"abundance"	138	138
"K01940"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.446772943848961	0.142130004632353	0.000120818504837413	0.0248944193941474	0.000120818504837413	0.0164503462689221	"abundance"	138	138
"K09013"	"duration"	"Week 6"	"durationWeek 6"	-0.539232160646137	0.133264499202206	0.000121908598406122	0.0248944193941474	0.000121908598406122	0.0164503462689221	"abundance"	138	138
"K10117"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.568109438954455	0.172296036114782	0.00012537923752987	0.0253660772224784	0.00012537923752987	0.0166536636574565	"abundance"	138	138
"K02343"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.438860265245436	0.141112819014019	0.000130175988762378	0.0258576850405269	0.000130175988762378	0.0167294742129479	"abundance"	138	138
"K03665"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.338333349172915	0.115913851120445	0.000129433776089937	0.0258576850405269	0.000129433776089937	0.0167294742129479	"abundance"	138	138
"K18955"	"duration"	"Week 6"	"durationWeek 6"	-1.17600909110726	0.289378090252524	0.00013286759339197	0.0261545668073382	0.000265717532986566	0.0289160676622639	"abundance"	138	125
"K01246"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	-10.4235406423171	2.73393919944763	0.000137487312587915	0.026822301607553	0.000274955722414707	0.0294464485576513	"prevalence"	138	131
"K02874"	"diet"	"oat"	"dietoat"	-0.0442778631070336	0.0672514031238001	0.000141622347434704	0.0273844981544095	0.000141622347434704	0.0178602986568588	"abundance"	138	138
"K00611"	"diet"	"oat"	"dietoat"	-0.744757819653964	0.247354970742727	0.000147606961518724	0.0282913342910888	0.000147606961518724	0.018191841448959	"abundance"	138	138
"K00053"	"diet"	"oat"	"dietoat"	-0.365353200509406	0.15015122597249	0.000154368880071104	0.0293300872135097	0.000154368880071104	0.0187662492583736	"abundance"	138	138
"K01940"	"duration"	"Week 6"	"durationWeek 6"	-0.395593842527269	0.0997701633662579	0.000158523114894171	0.0298597419003244	0.000158523114894171	0.0190992045748388	"abundance"	138	138
"K02952"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.159888267296573	0.0725469453960848	0.000165723431246089	0.030949204895103	0.000165723431246089	0.0197900175330507	"abundance"	138	138
"K02506"	"duration"	"Week 6"	"durationWeek 6"	9.94743578359643	2.64870174235677	0.000172934120576549	0.0312644284345142	0.000345838334943038	0.0348668511913394	"prevalence"	138	12
"K07783"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	10.2813676912049	2.73662943036287	0.000171999919752649	0.0312644284345142	0.000343970255532903	0.0348668511913394	"prevalence"	138	133
"K22477"	"diet"	"oat"	"dietoat"	-10.6664347399627	2.83779341514317	0.000170793519527148	0.0312644284345142	0.000341557868627983	0.0348668511913394	"prevalence"	138	131
"K22477"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	10.246082131967	2.72843327844772	0.000173134821079003	0.0312644284345142	0.000346239666491736	0.0348668511913394	"prevalence"	138	131
"K01356"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.460376639957652	0.149977075880114	0.000181934961721275	0.0325842533902447	0.000181934961721275	0.0213480902040599	"abundance"	138	138
"K02871"	"duration"	"Week 6"	"durationWeek 6"	-0.269448856087484	0.0686640859298327	0.000183531830385527	0.0326030121457216	0.000183531830385527	0.0213498148208819	"abundance"	138	138
"K18205"	"duration"	"Week 6"	"durationWeek 6"	-0.910217699265684	0.227999495932571	0.000185154863676352	0.0326260788010346	0.000370275445029161	0.036470779965135	"abundance"	138	117
"K08723"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	13.050374170676	3.49907702597444	0.000191736897338553	0.0335156096547791	0.000383437031639305	0.0374934732242086	"prevalence"	138	18
"K00390"	"duration"	"Week 6"	"durationWeek 6"	-0.901658472358896	0.226377874169401	0.000194291990534437	0.0336898792178561	0.000388546231691289	0.0377197327369946	"abundance"	138	119
"K03896"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	9.72206173521139	2.61040361540795	0.000195817604607219	0.0336898792178561	0.000195817604607219	0.0225842970646992	"prevalence"	138	6
"K01626"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.584328798772953	0.183067169195835	0.000203982375352586	0.0348204289176095	0.000203982375352586	0.0233265946865068	"abundance"	138	138
"K02851"	"duration"	"Week 6"	"durationWeek 6"	-0.895330562344234	0.22929128099672	0.000225785208961764	0.0382434636884849	0.000225785208961764	0.0253895467477504	"abundance"	138	132
"K07478"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.279349712124529	0.105866572703966	0.000230969143006023	0.0388205828821662	0.000230969143006023	0.0257578315349031	"abundance"	138	138
"K02028"	"diet"	"oat"	"dietoat"	-0.483526063095236	0.185848546547017	0.000241398480108124	0.0402637922928436	0.000241398480108124	0.0267002548408117	"abundance"	138	138
"K02435"	"diet"	"oat"	"dietoat"	-0.40648217093122	0.167235640283834	0.000243592040765003	0.0403218643236009	0.000243592040765003	0.026723829252707	"abundance"	138	138
"K01200"	"duration"	"Week 6"	"durationWeek 6"	-0.636450702969102	0.165592240009407	0.000247297727588838	0.0406274838181662	0.000494534299011605	0.0450894988571797	"abundance"	138	137
"K01880"	"diet"	"oat:durationWeek 6"	"dietoat:durationWeek 6"	0.434519784419974	0.148054081704489	0.00027299119804971	0.0445138632640758	0.00027299119804971	0.0294464485576513	"abundance"	138	138
"K07084"	"diet"	"oat"	"dietoat"	4.21743018388723	0.732199979767318	0.000282916025148774	0.0457904825888941	0.000282916025148774	0.0300603845933666	"abundance"	138	14
"K01902"	"duration"	"Week 6"	"durationWeek 6"	-0.820876781882832	0.213336754538105	0.000287079389678449	0.0459229022352585	0.000287079389678449	0.0301196172133728	"abundance"	138	126
"K03482"	"diet"	"oat"	"dietoat"	-11.0743038904654	3.05420763264417	0.000287937647882399	0.0459229022352585	0.000287937647882399	0.0301196172133728	"prevalence"	138	7
"K07442"	"duration"	"Week 6"	"durationWeek 6"	-0.86959613861686	0.22505051175249	0.000293370937948549	0.0464503985085202	0.000586655809389865	0.0523934411124451	"abundance"	138	112
"K00931"	"diet"	"oat"	"dietoat"	-0.374540865233428	0.160338401026116	0.000302960010809113	0.0476235700444541	0.000302960010809113	0.0314472491219859	"abundance"	138	138
"K03800"	"diet"	"oat"	"dietoat"	8.29806082355418	2.30256190861277	0.000313552154661374	0.0489365327096502	0.000627005994369055	0.0546239361390703	"prevalence"	138	135
"K16235"	"duration"	"Week 6"	"durationWeek 6"	-1.26753248271504	0.327663944307386	0.000317557172725665	0.0492101008798282	0.00063501350289338	0.0546239361390703	"abundance"	138	97
"K10007"	"duration"	"Week 6"	"durationWeek 6"	-6.60310663589895	1.83487497691962	0.000319850683491166	0.0492164608048026	0.000639599062522602	0.0546239361390703	"prevalence"	138	105
"K02314"	"diet"	"oat"	"dietoat"	-0.472412873779406	0.189725140096069	0.000353590211582247	0.0540275952662384	0.000353590211582247	0.0353433060377099	"abundance"	138	138
