feature	Acidaminococcaceae	Aeromonadaceae	Akkermansiaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Clostridia_unclassified	Clostridiaceae	Clostridiales_unclassified	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_unclassified	FGB10477	FGB12107	FGB1227	FGB1249	FGB1292	FGB13104	FGB1354	FGB1473	FGB14936	FGB1670	FGB2982	FGB2992	FGB3048	FGB3068	FGB3069	FGB31455	FGB3529	FGB38642	FGB4405	FGB4806	FGB4881	FGB72924	FGB75721	FGB76185	FGB76352	FGB76465	FGB76763	FGB76783	Firmicutes_unclassified	Lachnospiraceae	Lactobacillaceae	Methanobacteriaceae	Odoribacteraceae	Oscillospiraceae	Peptostreptococcaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Sanguibacteraceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Turicibacteraceae	Veillonellaceae	Other
KK2350	-5.44926420992286	NA	-3.9499784136706	NA	-4.25834450469892	-5.56916522728574	-5.12004779217525	-11.1213177062179	-4.82980155350403	-11.3172262295312	-7.15669858938747	-5.1551812271316	-8.7801708452416	-8.9848809890175	NA	NA	-5.592420862129	-7.0074978066607	-8.06394175008269	-6.44534888660649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.3451034663597	-1.64230149532103	-8.46370775153816	NA	-8.1599134641055	-3.49040694194767	-8.47511089787072	-3.88508341203646	NA	-4.49013457137465	NA	NA	-3.19353248495553	-16.5120291007323	-7.21616363160914	-6.79470501152527	-5.09143919143832	NA	-14.5221770561083	-7.34733359752847
KM2329	NA	-11.8388112841348	-13.3862177802324	NA	-6.40060131146086	-8.5885493121869	-4.01489352443941	-11.0249784222258	-5.07335425453005	-10.9683833314405	-6.99843105679795	-4.42168210596042	NA	-5.95048283540327	NA	-9.16520516259421	-5.84788135129855	-8.49793082667487	-9.03206044249675	-6.39990673849574	-18.4986090177786	-5.45633531304881	-13.4365128966866	-9.95414538414568	-9.95428850155475	NA	NA	NA	NA	NA	-14.4986090177786	NA	-11.1232477358913	-7.14213666892512	-14.5120295335409	NA	-8.82690415549197	-7.4547969108979	-7.33367881901284	-6.15410761238488	-10.8660176540996	-13.6969904652701	NA	NA	NA	-13.0031981020357	NA	-7.68292923107002	-6.6051108483491	-1.65793124839702	-4.10575497790568	NA	-10.3978493539148	-2.67848731685784	-5.49830900931535	-6.20659634176826	NA	-6.58378098449806	-6.8792381260735	-8.29916387259004	-6.6394769055063	NA	-5.59539663611049	-11.1604091294978	-7.41808754907562	-7.71840343605065	-4.1486955976767	-5.50184132364005
LT2311	NA	NA	-10.2940375849903	-10.8646716933794	-2.54757197349032	NA	-5.09934069612868	-7.93012475486798	-4.58660305654983	-9.54872799204036	NA	-9.03705349224247	-10.4137019412004	-6.00126507708392	NA	-14.7737159673739	-3.16530841255057	-9.32618122059401	-11.7596407821621	-5.50892514638395	NA	NA	NA	-16.8105527355542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.91740814731453	NA	NA	NA	-13.2833903407908	NA	NA	NA	NA	NA	NA	NA	-9.90269513983423	-1.16884450264398	-11.6850650382355	NA	-9.41016399518538	-3.67184325965488	-13.246468964509	NA	NA	-7.71673299236134	-6.90760591706196	-7.92829619922976	NA	NA	-7.0896893391236	NA	NA	-8.68732324241011	-4.81412794867568	-6.95966539047013
MK2305	-6.79751059170524	NA	-4.02321979605871	NA	-2.97811821093355	-9.83537980165635	-5.77638594723016	-9.53218310068852	-5.93318897260368	-11.0845105018851	NA	-4.46263839736422	-9.77194875266055	-7.2668983539493	-10.8727643301808	NA	-5.50140281853693	-8.27175029722926	-8.48190330950028	-5.22828066531208	NA	NA	-12.718220566243	NA	-12.1867340104769	NA	NA	NA	NA	NA	NA	NA	-11.2228288066169	-9.90407647852279	NA	NA	-12.0144941850983	NA	NA	NA	-17.0835709414215	NA	NA	-5.82679712126169	NA	NA	-8.83294353917042	NA	-12.7858903927808	-1.44676697687895	-12.7260189368034	NA	-9.2544648744538	-3.52303907360997	-7.11708551707221	NA	NA	-2.87750307301802	-7.92412003158502	-8.02727192687118	-10.9377802848416	-17.1874067524061	-10.9225790647492	-9.6140421747671	-5.54208438850353	NA	NA	-7.91939727780654
MO2363	-10.1487341262296	-11.3962931927034	-8.91455141234099	NA	-3.21243781578195	-7.58378112876757	-3.9901953659921	-7.73989242297175	-4.24208102409327	-9.34060732798157	NA	-5.20508961576331	-11.9293161175928	-7.41678055800544	-12.4623337756565	-10.3233137473463	-8.39071403721054	-7.86369729813529	-10.2785443906775	-5.33845177142629	NA	-7.67450489796442	-13.7008275666973	-10.8948454633186	NA	NA	NA	NA	NA	-10.239301797397	-11.943451984564	-15.1874074737538	-15.2311288511831	-8.02145055064098	-13.5137160544383	NA	-10.2438429719774	-7.81428261487115	NA	-5.83675685347691	-10.9144817959615	NA	-10.7208972255386	NA	-13.9867101235166	-9.54991747413887	-13.9843699850621	-6.1908180521458	-8.64402932356787	-2.0478394182898	-6.26319322644554	-6.99461783495132	-9.43511420917038	-2.10182292073682	-7.85381819505859	NA	NA	-5.2454784544561	-5.83924086583595	-10.1811965482832	-8.7053370257884	-8.06703417659278	-7.51350514952731	-7.10299569224201	-5.13122474788193	-11.1015287932433	-4.93179753079659	-5.98538418839236
MR2322	-6.44359054531969	-11.2931327996032	NA	NA	-3.33278196382184	NA	-5.76208209755556	-9.56973457130655	-4.59095011820783	-11.0664540941411	-6.45703887468711	-4.99691492396873	NA	-7.33575179503782	NA	-13.5461376764001	-7.56363529696548	-6.18137467444469	-8.02055130579669	-6.39829982497301	NA	NA	-8.326089195532	-8.90297193652656	-9.40038222504075	NA	NA	NA	NA	NA	NA	NA	-11.8915530347458	-8.60615081588354	-10.5541412528926	NA	NA	-7.26352584255319	NA	NA	-15.2200738069436	NA	NA	-11.5854982728085	NA	NA	-7.72434081224502	-7.58807761004197	-8.48448548738402	-1.68597237211771	-5.38528313969382	NA	NA	-2.32119553616689	-6.1197424958901	NA	NA	-4.56921732099045	-6.40136967515735	-7.52398227430272	NA	-15.4461418864234	-3.54238610183518	NA	-6.95232216912502	-10.2744289370005	-10.1013704431385	-6.72939896429383
MS2370	NA	-8.63087296766952	NA	-7.6481619838754	-2.74285045455023	-7.67191370882443	-3.91755042336839	-6.25273753292933	-6.48183970144907	-11.3514986228125	NA	-4.48345240818421	-9.3805334180523	-7.81694791699855	-8.69513588984675	-6.40217476415007	-9.03993688100458	-9.96881727412064	-7.60300597531208	-4.7466391466975	NA	-7.40150382546028	-7.27686556371891	-9.25755304071608	NA	NA	NA	NA	NA	-9.25068179287398	NA	NA	NA	NA	-5.63635222939611	NA	NA	-9.44081809711547	NA	NA	-6.80893481637684	-13.0538244636447	-11.6779575616465	NA	-10.8319579016328	-12.2633928446235	-10.1141053380618	-13.6150608944906	-10.7922731808677	-2.29412802199085	-8.5005935410056	NA	-9.38689400769383	-2.74040730149871	-7.69693088224929	-11.6643138414417	NA	-4.58970246228151	-9.765028997336	NA	NA	NA	-6.6513054113855	-7.51279371726175	-7.16388081425293	-11.7874203470848	-5.78155174899564	-2.81709736845234
NK2335	-6.98243521561908	NA	-9.09134168634232	NA	-3.70154279133337	-7.43224614221453	-4.54208539839021	-14.8147051001723	-4.68720130599392	-11.0813820202174	-14.071102599346	-4.84193631336815	-10.3153876265313	-6.88262227470698	-12.0568948262273	NA	-5.06272219408103	-5.65002997595591	-11.888815096886	-4.94533126549498	NA	NA	NA	NA	NA	-11.0501489497708	-8.34355700464807	NA	NA	NA	NA	-11.738782898612	NA	-9.48025470006522	NA	NA	NA	-11.6132520165282	NA	NA	NA	NA	NA	-8.43556397431596	-7.27849988128322	-15.4525970528302	-7.43608854074153	NA	-6.80046751696843	-0.875613917481168	-14.2906009474133	NA	-11.4333179903353	-3.69929409641046	-7.94490905642717	NA	NA	-6.61487720641368	-7.19810859017006	NA	NA	NA	-7.26042589191472	-7.2778056911391	-6.54201817842584	-11.5595744646695	-13.4623340641955	-9.79432151719848
PH2339	-8.22382163714509	-9.45037502408458	-13.8022859851877	-13.1345560242965	-4.64480550655236	-6.73944574511948	-7.85953691435877	-9.11754738177731	-4.735904593984	-9.64005292634798	NA	-4.84213921149093	-10.2789032570383	-6.30637386821358	-8.20411647856026	-7.36532464735405	-6.15376918260516	-6.71860152291521	-9.50866325952044	-4.71076370352123	-8.14240219067042	NA	-12.9092011891042	-10.6659539556482	NA	NA	-8.31607729671402	-9.27962039140917	NA	-10.3681820359706	NA	-11.3058601590682	-10.2070551490127	-8.10498079360877	-11.9080918503022	-7.00662663213331	NA	-7.23921503986062	NA	NA	-9.45928432703692	-9.72932271363243	-10.2646349242365	NA	-10.8061555316493	-12.6498707520338	-12.9843704178706	NA	-8.37013784484641	-1.41709610555245	-4.46666275071022	-5.72851929709394	-8.89463989002843	-2.63403830421933	-6.36395748495562	-7.94533585472766	-13.9225802189054	-4.54734174651265	-8.37190512201333	-8.56120852701262	-9.1676927167419	-10.574676917496	-5.75264743897815	-8.85863251883562	-7.61500461673568	-8.61585334411042	-8.53138333602052	-4.52331224723202
PH2359	-10.0372065183407	-10.3539519291024	-6.13982671683208	NA	-4.66523321905921	-6.88702177183362	-5.14199008660915	-10.0275371468615	-4.47041950814922	-11.8167861319605	-7.15117335022161	-4.94139025530141	-12.368564026148	-7.49665471737901	-9.01666128465447	-6.2922062579604	-8.12546306394302	-7.65969807898799	-9.51034627998521	-5.37293362577571	-9.17826924641323	-8.63070227109701	NA	NA	NA	NA	-10.3013024541836	-9.82998778232487	-12.4844863530007	NA	-9.02272665565786	NA	-9.68625456881827	-7.07376349036594	-11.1319641567577	-9.3996033608501	-11.23286491244	-11.5819566073858	NA	-6.42967021051714	NA	-5.90564277225606	-14.0810701654522	-3.21874706290029	NA	-9.89251345812374	NA	-7.95300210984997	-13.9680954552355	-2.35319615069767	-5.04381585922584	-6.6829600315734	-9.27747063390788	-2.9184279519901	-7.39180492462939	-4.73779783581367	-8.17030924202664	-5.44528761295909	-6.12462731728537	-8.61647663874965	-7.48244673333314	-7.73970840474392	-6.85744484539343	-10.2731795561402	-8.16537198190951	-11.9406147188134	-9.26712229466238	-2.99236917716514
PK2313	NA	NA	NA	NA	-2.55540996082691	NA	-5.09693936674205	-10.1168257576002	-5.73841271780932	-9.119792369728	-16.1982140844408	-10.2982098744176	NA	-5.0313714335503	NA	NA	-4.59045967457017	-8.74948449554394	-9.76402483293435	-5.34547339313262	NA	NA	NA	-11.2152633852102	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.76120517137793	NA	NA	NA	NA	NA	NA	NA	-17.8959445153239	NA	NA	NA	NA	NA	NA	-12.6732379524422	-1.00906561059483	-11.127760190547	NA	NA	-3.68705406926957	-8.31089038291925	NA	NA	-5.67766186285586	-8.7288323818045	NA	NA	NA	-6.80404154078944	-6.02695261799851	-5.79658066686772	NA	-5.87267191824009	-5.96125578214721
PT2325	NA	-8.79112133951121	-5.83136531348095	NA	-4.02954360102947	-6.99469056214363	-4.71990750924951	-7.15053591268413	-5.46969821873509	-9.98993315877364	NA	-6.48420030696423	-8.89910865632034	-6.93958534578532	-14.8784563672473	-5.79256002234509	-7.23158323460764	-7.33796649499275	-9.7474362097663	-6.87509932893556	-6.08689135833554	-7.47564975703034	-16.0636712397142	-9.72944387987643	NA	-11.3417293279347	-11.2665871738966	-8.87154734919904	NA	NA	-7.7357341537513	-14.8871735843484	-12.1995699170631	-8.63901599434892	-10.5289819454743	-8.70310973206297	-11.0437378420129	-6.41379990862642	NA	NA	NA	NA	-10.848620343579	NA	-5.99818133017828	-9.23642642901149	NA	-6.61505988460378	-10.0207750906294	-3.08223713415371	-4.75212507757732	-5.91680619381876	-7.48066577393973	-2.66736337309826	-5.77406286378078	-5.93578289016737	-7.48787299980115	-2.04458454975191	-6.65162347272365	NA	-8.90670507684355	NA	-8.80383126011806	-11.0544369749412	-7.3744869846016	-12.2669426488376	-5.57098806402306	-4.4719215667334
RK2372	-6.69488149122544	-9.40194266151225	-7.77213853978175	NA	-5.05544481998264	-7.83482033269919	NA	-8.57110537925828	-4.22691634503939	-11.7182211433212	-7.38518034740605	-6.46252446322324	-10.6624417459052	-5.77450576146575	-15.0686211770337	-10.3829391456156	-6.34712260686519	-7.06581582562069	-8.40928115121137	-8.45771050044002	-8.62744530570776	-7.18633529541239	-9.6211828573559	NA	-10.253496519942	-10.4629443821366	NA	NA	NA	NA	-8.091183874343	-7.24250955895775	-9.03591741263848	-7.67259025145592	-11.8757437249198	NA	NA	-5.78196418515316	NA	NA	-12.0091326848215	-10.4297312401524	-8.01733280272275	-8.76039162740289	NA	-9.09686036906697	NA	-8.6634943384993	-7.17253329814849	-1.49573378697659	-5.16383915040265	-6.3724184167274	-9.8875842204712	-2.01846689525151	-13.056279826832	NA	-9.45664572467487	-4.5874563337456	-7.58816060275685	NA	-10.1567813654535	-7.69740963577367	-7.06687928237907	-9.82644562679115	-8.33054052803355	-18.4461415978844	-11.8752016640301	-4.14497206316386
RS2366	NA	NA	-8.41193188367238	NA	-3.65081005090781	NA	-7.19812905361616	-11.8199107902525	-3.8122723529723	-12.8981451349781	-7.31959814863303	-6.29977720188151	-11.1216392707942	-6.86522663107058	NA	-15.3109817260637	-6.94249300933683	-5.41066713176498	-11.0055687179594	-3.69669271441356	NA	NA	-10.4487601797889	NA	-10.3804366837415	NA	NA	NA	NA	NA	NA	NA	-14.7616431350733	NA	-9.32017441067002	NA	NA	-11.6831661303722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1384525812412	-1.06116909842289	-6.04734036873983	NA	NA	-3.33256191139482	-8.51202924500181	-15.8105527355542	NA	-6.43380360221704	-7.48453658368982	-7.29746045819006	-8.39979681110274	-12.4607059371019	-7.35583982015182	NA	-9.25931960624123	-8.61760809888974	-5.30732670333897	-4.6816399156914
SH2365	-7.2877568873958	NA	NA	NA	-3.14882055730812	-8.00597646557306	-5.00518396313342	-11.2808752250747	-5.27023523945086	-8.37654754770614	-10.4900762129413	-4.45810004819541	-10.389890542812	-5.98111233646169	-13.1820337245768	NA	-7.23338424804532	-6.95000071034303	-10.0362956697659	-5.39680917152741	NA	-4.99865199809455	NA	-12.2492756208152	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1503722306553	-15.7299341310764	NA	NA	-10.162556671149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.20075823758359	-1.38227289747024	-10.2605577509676	NA	-9.62243274138345	-2.11253529255213	NA	NA	NA	-6.08939446052936	-6.49576753005126	NA	-10.2135489269643	NA	-5.82095418674515	-9.36104813782277	-9.75751617861526	-7.07675803464404	-7.81113569471096	-8.16852165282591
SK2377	-9.37133070391535	-10.3994069072628	NA	-16.3346328498588	-4.18004223893086	-6.45540404589172	-3.32994807269448	-8.4412686331913	-4.92545672084285	-10.8040894721478	NA	-6.2716389753636	-11.186397901385	-8.80744668041685	-14.3647528382351	-13.7940644684961	-5.33428358258391	-7.95003638573568	-9.88403505634979	-6.6560108870693	-10.7116734657092	-9.47562436730024	-12.7066016272458	-10.4473492838129	-9.00134810737162	-9.97301527681503	NA	NA	NA	-11.5952846043816	NA	-8.7993896113305	-14.1165049750532	-8.49412800018631	-8.74898741656117	NA	-10.6917308235057	-6.30466120538452	NA	NA	-12.8064128609238	NA	-10.2233462622077	-5.66071059148406	-14.0079433808777	-12.0848239690012	-11.7561431936564	-6.1888164669303	-7.99555584751212	-2.33481479339153	-5.00893713564862	NA	-10.810034474906	-2.14457097140351	-9.11370494498239	NA	-8.37688321988482	-4.16773578572862	-5.13171976677899	-8.32659785952564	-12.0942554367217	-8.6972894275361	-11.3000271249046	-7.58860441784732	-8.53175603292036	-8.80563798217938	-5.37862877489433	-3.49286546635609
SN2320	-7.79868418131578	-11.8839001835496	-11.4127196062332	-11.4146875441197	-3.74790110321028	-7.11949243151162	-6.43922800888295	-8.77896769092174	-3.8983744536798	-10.7157937819207	-6.79691851331428	-6.6516252039577	-12.2022885889135	-7.02945816028652	-12.2352973510151	-7.79441817466263	-6.21456782664517	-7.23358108520667	-10.3810150217216	-5.60339942703904	-14.0319104085635	-5.90860351299127	NA	-9.94288474816877	-8.93262648349785	NA	-7.12610768158078	-9.03872308472491	NA	-9.05083799979928	-10.6598729801222	NA	-9.6804421201196	-8.08525634174828	NA	NA	-8.47799012602826	-5.25977961102502	NA	NA	-12.7676682211264	-10.6974705371036	-9.65079866481034	-5.84479462358435	NA	-15.1502097214163	NA	-6.19918998854958	-10.828019342183	-1.77932866729246	-8.34501108438435	NA	-8.40844858759515	-2.05601144621425	-5.64147136871046	-6.88963655309877	-11.1931393471862	-4.57234835571599	-5.96509102030206	NA	-7.82494106763312	NA	-8.29019501064643	-11.6424727325209	-8.70986149000529	-8.05766397987271	-7.26732216819132	-6.11126081134802
SS2323	-6.04344326364789	NA	-5.25941907234438	NA	-2.40512315229109	-6.25509311385126	-5.03352893534175	-10.4001866759993	-5.13687305933639	-8.23812473930677	NA	-5.63076516183239	-8.41739655090799	-7.10985393596486	-10.0711018779984	NA	-6.15537159712734	-7.04130385949449	-10.0299469781695	-5.45032369429346	NA	-6.45287434392953	NA	NA	NA	NA	NA	NA	NA	-4.95669202266065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.13181569954473	-14.7737159673739	NA	-9.51815176186395	-3.46053122726795	-11.2705026567086	NA	NA	-5.84427105559644	NA	NA	NA	NA	-7.40555802945386	-10.0118109438013	NA	NA	NA	-12.0313050929466
SV2318	-9.54602953490696	-9.34792148037936	-7.53018221377809	-9.17517889772596	-4.46263897444241	-6.90059099102861	-3.22525453607458	-7.96326163062387	-6.30757265764078	-12.0186790888247	-16.9867099792471	-5.47938510983813	-9.97316071138677	-6.26332606171718	-6.74858445020533	-8.24725811393031	-6.22885461405324	-6.44910076672346	-8.22278628279013	-6.15713137673932	-7.77024755509881	NA	-15.1449720631639	-12.9542885015547	NA	NA	NA	NA	NA	NA	-13.727975710847	-7.95632946878222	-9.73054725130276	-7.28667567069009	-11.3421045320986	NA	-12.8377547516519	-6.25954093987869	NA	NA	-16.5392510022759	-9.66583618633255	-9.9428837382825	NA	-11.560445224545	NA	-8.2443239812165	-8.03258922043215	-7.70308039006138	-1.5784633926824	-4.43194673106992	NA	-9.53807070802616	-2.3404866153532	-8.82959275410543	NA	NA	-3.96732910187189	-6.67840050193285	-8.12663075300276	-8.92496183028523	-9.81756586823843	-10.1938140726944	NA	-7.39801967672621	-9.36323224292092	NA	-7.40306547642183
TS2358	-6.14388956286444	-9.87344065004936	-8.25817028455245	NA	-4.40046957050045	-5.83537141984039	-7.91688463881724	-8.76578135302294	-4.66367643718498	-10.3042162195177	-12.7407553357908	-4.97321436945768	-8.71737002699398	-7.8689481108496	-10.439313914404	-15.8022846867619	-6.57213383608375	-7.35380845326107	-8.61789103084947	-5.45205266535018	-8.16404531747835	NA	-11.3040338192341	NA	NA	-9.83722605407105	NA	NA	-5.96721781007283	NA	-10.1365021210473	-13.076076260605	-12.450979433473	-7.80861032501134	-10.6109927698137	NA	-10.5678709588679	-6.66327426368766	-7.50464780388619	NA	NA	-15.5187861783684	-13.9270663114719	-2.69189832423882	-6.75970288083344	-10.9114211305951	-7.06050954741661	NA	-8.9508568748067	-1.84756075895417	-4.94108697895081	-7.77608534856246	-9.77434710443948	-3.19261123681532	-12.4639621536239	NA	-10.9262238617891	-5.74185122748505	-5.39915089621852	NA	-7.69095522912405	-8.06811702561116	-7.09468890504835	-8.98466142925049	-7.08784289740774	NA	-10.1785181362931	-3.70694229827126
VK2336	-7.11620557738048	-8.68375999198252	-11.4099684181394	NA	-3.00048165190049	-6.3950302180672	NA	-7.631931529834	-4.66796220727269	-10.2951254918007	NA	-5.24920515240472	-7.09628819805928	-7.30953992397917	-9.1129866803823	-8.55273214465254	-8.27612757920618	-6.45897954893752	-10.7616438564208	-4.88855439448292	-5.9710781435672	NA	-12.4158690195791	NA	NA	-10.87493114275	-6.33374906921765	NA	NA	-9.14056881089541	NA	-9.45209171286887	NA	NA	-12.3916346126914	-7.48043503533543	NA	-5.45008473491702	NA	-14.3257189906682	-9.5233452795772	NA	-9.38139926594266	-3.02036297732381	-6.20790791345317	NA	-9.88444494574913	NA	-6.78391872537507	-2.47922464501583	-4.93689279550615	-6.78261569305403	-6.72837382048189	-3.04752357813506	-17.8611795299718	NA	NA	-4.35347926066702	-9.12501923587719	-8.91615380547647	NA	NA	-11.279082362945	NA	-5.33451728365566	NA	NA	-3.74615136676509
